country,inv_month,inv_date,value,times_viewed
EIRE,2018-10-01,2018-10-24,3596.37,1521
EIRE,2018-10-01,2018-10-25,1456.4399999999998,595
EIRE,2018-10-01,2018-10-29,725.3200000000002,411
EIRE,2018-10-01,2018-10-30,53.75,11
EIRE,2018-10-01,2018-10-31,1648.62,578
EIRE,2018-11-01,2018-11-01,845.6899999999997,388
EIRE,2018-11-01,2018-11-02,2365.72,945
EIRE,2018-11-01,2018-11-04,430.6500000000001,149
EIRE,2018-11-01,2018-11-05,1000.3100000000003,344
EIRE,2018-11-01,2018-11-06,1532.8499999999995,764
EIRE,2018-11-01,2018-11-07,750.53,433
EIRE,2018-11-01,2018-11-08,29.849999999999998,3
EIRE,2018-11-01,2018-11-09,1219.4699999999996,486
EIRE,2018-11-01,2018-11-12,4374.339999999997,1982
EIRE,2018-11-01,2018-11-13,1762.4999999999998,844
EIRE,2018-11-01,2018-11-15,1137.8400000000001,609
EIRE,2018-11-01,2018-11-16,689.5499999999998,222
EIRE,2018-11-01,2018-11-18,565.12,203
EIRE,2018-11-01,2018-11-19,174.55,59
EIRE,2018-11-01,2018-11-20,828.1100000000001,292
EIRE,2018-11-01,2018-11-21,72.4,8
EIRE,2018-11-01,2018-11-23,877.47,347
EIRE,2018-11-01,2018-11-26,726.0300000000002,251
EIRE,2018-11-01,2018-11-28,880.3099999999998,343
EIRE,2018-11-01,2018-11-29,85.75,23
EIRE,2018-11-01,2018-11-30,3924.979999999999,1481
EIRE,2018-12-01,2018-12-03,1656.7499999999998,635
EIRE,2018-12-01,2018-12-06,1711.0500000000002,435
EIRE,2018-12-01,2018-12-07,1106.6499999999999,333
EIRE,2018-12-01,2018-12-13,648.77,207
EIRE,2018-12-01,2018-12-14,1177.6499999999999,568
EIRE,2018-12-01,2018-12-16,338.25,129
EIRE,2018-12-01,2018-12-17,197.38000000000002,46
EIRE,2018-12-01,2018-12-18,596.25,192
EIRE,2018-12-01,2018-12-20,251.09999999999997,110
EIRE,2019-01-01,2019-01-02,116.83999999999999,36
EIRE,2019-01-01,2019-01-06,208.0,84
EIRE,2019-01-01,2019-01-07,11.25,3
EIRE,2019-01-01,2019-01-11,1290.35,425
EIRE,2019-01-01,2019-01-15,232.13,104
EIRE,2019-01-01,2019-01-17,696.2,241
EIRE,2019-01-01,2019-01-21,232.44,46
EIRE,2019-01-01,2019-01-23,694.4,497
EIRE,2019-01-01,2019-01-24,530.01,160
EIRE,2019-01-01,2019-01-29,748.6,372
EIRE,2019-01-01,2019-01-30,15.0,4
EIRE,2019-01-01,2019-01-31,757.9100000000001,254
EIRE,2019-02-01,2019-02-01,179.6,74
EIRE,2019-02-01,2019-02-05,22.85,3
EIRE,2019-02-01,2019-02-11,2530.769999999999,1124
EIRE,2019-02-01,2019-02-12,2151.4199999999996,708
EIRE,2019-02-01,2019-02-14,231.12,86
EIRE,2019-02-01,2019-02-15,112.7,60
EIRE,2019-02-01,2019-02-18,931.4999999999999,380
EIRE,2019-02-01,2019-02-20,878.0399999999998,161
EIRE,2019-02-01,2019-02-22,44.8,14
EIRE,2019-02-01,2019-02-26,180.8,66
EIRE,2019-02-01,2019-02-28,1.7,2
EIRE,2019-03-01,2019-03-01,1065.21,670
EIRE,2019-03-01,2019-03-07,2112.0499999999997,685
EIRE,2019-03-01,2019-03-11,1563.26,705
EIRE,2019-03-01,2019-03-12,3036.470000000001,920
EIRE,2019-03-01,2019-03-14,306.79,302
EIRE,2019-03-01,2019-03-15,739.8099999999998,259
EIRE,2019-03-01,2019-03-17,147.8,72
EIRE,2019-03-01,2019-03-21,365.45,113
EIRE,2019-03-01,2019-03-22,622.3500000000001,359
EIRE,2019-03-01,2019-03-24,36.75,5
EIRE,2019-03-01,2019-03-25,363.96999999999986,356
EIRE,2019-03-01,2019-03-26,414.30000000000007,226
EIRE,2019-03-01,2019-03-28,118.39999999999999,44
EIRE,2019-03-01,2019-03-29,1232.9600000000005,537
EIRE,2019-04-01,2019-04-01,586.71,238
EIRE,2019-04-01,2019-04-03,929.8199999999999,541
EIRE,2019-04-01,2019-04-04,497.13000000000005,285
EIRE,2019-04-01,2019-04-08,905.26,456
EIRE,2019-04-01,2019-04-14,390.50000000000006,134
EIRE,2019-04-01,2019-04-16,299.84,195
EIRE,2019-04-01,2019-04-24,96.45000000000002,45
EIRE,2019-04-01,2019-04-30,1135.4699999999993,482
EIRE,2019-05-01,2019-05-02,326.81000000000006,193
EIRE,2019-05-01,2019-05-03,531.43,201
EIRE,2019-05-01,2019-05-05,796.0500000000001,386
EIRE,2019-05-01,2019-05-07,757.1099999999998,289
EIRE,2019-05-01,2019-05-12,527.2300000000001,129
EIRE,2019-05-01,2019-05-13,3427.9899999999993,1163
EIRE,2019-05-01,2019-05-14,977.7699999999999,319
EIRE,2019-05-01,2019-05-15,1256.7500000000002,440
EIRE,2019-05-01,2019-05-16,1105.49,367
EIRE,2019-05-01,2019-05-17,301.84999999999997,172
EIRE,2019-05-01,2019-05-20,979.6499999999997,380
EIRE,2019-05-01,2019-05-21,53.9,6
EIRE,2019-05-01,2019-05-23,422.04,232
EIRE,2019-05-01,2019-05-29,7.5,1
EIRE,2019-06-01,2019-06-03,832.6899999999999,297
EIRE,2019-06-01,2019-06-04,164.92999999999998,141
EIRE,2019-06-01,2019-06-05,1291.92,711
EIRE,2019-06-01,2019-06-06,805.53,430
EIRE,2019-06-01,2019-06-10,777.8500000000001,322
EIRE,2019-06-01,2019-06-12,975.9300000000001,367
EIRE,2019-06-01,2019-06-13,904.05,223
EIRE,2019-06-01,2019-06-14,510.86999999999995,271
EIRE,2019-06-01,2019-06-16,247.42000000000004,69
EIRE,2019-06-01,2019-06-18,182.27,73
EIRE,2019-06-01,2019-06-19,740.6699999999997,412
EIRE,2019-06-01,2019-06-20,302.2,157
EIRE,2019-06-01,2019-06-21,1248.9000000000003,641
EIRE,2019-06-01,2019-06-24,794.3200000000003,327
EIRE,2019-06-01,2019-06-26,1523.6800000000003,709
EIRE,2019-06-01,2019-06-27,525.75,237
EIRE,2019-06-01,2019-06-28,1074.5799999999997,438
EIRE,2019-07-01,2019-07-01,1113.0799999999997,457
EIRE,2019-07-01,2019-07-02,155.6,20
EIRE,2019-07-01,2019-07-05,25.5,2
EIRE,2019-07-01,2019-07-11,1599.13,577
EIRE,2019-07-01,2019-07-15,871.7600000000001,817
EIRE,2019-07-01,2019-07-16,3764.150000000003,1594
EIRE,2019-07-01,2019-07-18,1031.07,429
EIRE,2019-07-01,2019-07-23,145.38,84
EIRE,2019-07-01,2019-07-24,455.7200000000001,272
EIRE,2019-07-01,2019-07-25,2118.250000000001,752
EIRE,2019-07-01,2019-07-26,620.4600000000002,220
EIRE,2019-07-01,2019-07-28,1699.0300000000002,1007
European Community,2019-04-01,2019-04-23,155.4,32
European Community,2019-06-01,2019-06-02,387.0499999999999,127
European Community,2019-06-01,2019-06-07,4.25,1
European Community,2019-07-01,2019-07-18,580.3499999999999,292
Finland,2017-12-01,2017-12-10,107.67,29
Finland,2018-01-01,2018-01-12,734.3300000000002,255
Finland,2018-04-01,2018-04-18,1151.33,607
Finland,2018-05-01,2018-05-01,19.8,4
Finland,2018-05-01,2018-05-08,822.81,348
Finland,2018-06-01,2018-06-10,486.9400000000001,180
Finland,2018-07-01,2018-07-10,67.5,18
Finland,2018-07-01,2018-07-16,274.95,199
Finland,2018-09-01,2018-09-06,577.6199999999998,340
Finland,2018-09-01,2018-09-24,133.8,164
Finland,2018-09-01,2018-09-28,367.65000000000003,267
Finland,2018-10-01,2018-10-01,10.05,5
Finland,2018-10-01,2018-10-10,596.09,255
Finland,2018-11-01,2018-11-02,268.26000000000005,160
Finland,2018-12-01,2018-12-13,117.58000000000001,191
Finland,2019-01-01,2019-01-18,141.21,39
Finland,2019-01-01,2019-01-22,14.98,42
Finland,2019-02-01,2019-02-21,158.91,123
Finland,2019-02-01,2019-02-26,4003.189999999997,1712
Finland,2019-03-01,2019-03-17,289.2,60
Finland,2019-03-01,2019-03-18,32.35,5
Finland,2019-03-01,2019-03-27,46.12,96
Finland,2019-04-01,2019-04-02,32.5,26
Finland,2019-04-01,2019-04-04,1.17,3
Finland,2019-04-01,2019-04-08,233.63,183
Finland,2019-04-01,2019-04-12,150.70999999999998,65
Finland,2019-04-01,2019-04-18,175.8,44
Finland,2019-06-01,2019-06-20,248.96000000000004,128
Finland,2019-07-01,2019-07-02,459.4100000000001,197
Finland,2019-07-01,2019-07-11,1269.62,512
Finland,2019-07-01,2019-07-16,221.20000000000002,96
France,2017-11-01,2017-11-28,668.7699999999999,336
France,2017-11-01,2017-11-29,512.85,237
France,2017-11-01,2017-11-30,283.44999999999993,117
France,2017-12-01,2017-12-01,585.1500000000001,177
France,2017-12-01,2017-12-03,498.0899999999999,223
France,2017-12-01,2017-12-04,91.00999999999999,55
France,2017-12-01,2017-12-05,474.8999999999999,136
France,2017-12-01,2017-12-07,44.6,12
France,2017-12-01,2017-12-10,1030.2099999999998,638
France,2017-12-01,2017-12-17,667.1399999999996,493
France,2017-12-01,2017-12-18,120.75,57
France,2018-01-01,2018-01-04,574.91,495
France,2018-01-01,2018-01-05,2159.5899999999992,1195
France,2018-01-01,2018-01-10,747.8699999999997,301
France,2018-01-01,2018-01-16,1161.6899999999998,585
France,2018-01-01,2018-01-23,356.8800000000001,268
France,2018-01-01,2018-01-28,272.66,262
France,2018-01-01,2018-01-31,605.12,262
France,2018-02-01,2018-02-04,749.71,469
France,2018-02-01,2018-02-06,2292.7599999999993,1537
France,2018-02-01,2018-02-08,1209.4000000000003,466
France,2018-02-01,2018-02-09,489.46,152
France,2018-02-01,2018-02-19,2.5,2
France,2018-02-01,2018-02-20,1222.6299999999999,486
France,2018-02-01,2018-02-22,386.95000000000005,201
France,2018-02-01,2018-02-26,542.89,333
France,2018-02-01,2018-02-27,1495.6599999999996,540
France,2018-02-01,2018-02-28,272.87,159
France,2018-03-01,2018-03-01,159.2,104
France,2018-03-01,2018-03-02,268.92999999999995,161
France,2018-03-01,2018-03-05,33.25,9
France,2018-03-01,2018-03-06,903.4999999999998,386
France,2018-03-01,2018-03-07,16.0,8
France,2018-03-01,2018-03-09,311.79999999999995,141
France,2018-03-01,2018-03-12,886.4400000000002,450
France,2018-03-01,2018-03-15,1007.8600000000004,505
France,2018-03-01,2018-03-21,537.1999999999999,339
France,2018-03-01,2018-03-22,84.93,98
France,2018-03-01,2018-03-23,24.8,4
France,2018-03-01,2018-03-27,27.25,11
France,2018-03-01,2018-03-29,437.75,267
France,2018-04-01,2018-04-04,204.72000000000003,87
France,2018-04-01,2018-04-06,411.19999999999993,209
France,2018-04-01,2018-04-11,1065.65,431
France,2018-04-01,2018-04-13,38.42,72
France,2018-04-01,2018-04-18,828.2099999999999,423
France,2018-04-01,2018-04-19,13.52,8
France,2018-04-01,2018-04-20,181.14999999999998,58
France,2018-04-01,2018-04-25,1122.9600000000005,671
France,2018-04-01,2018-04-26,41.400000000000006,10
France,2018-05-01,2018-05-03,3432.7400000000002,1821
France,2018-05-01,2018-05-04,645.1699999999998,440
France,2018-05-01,2018-05-07,142.13000000000002,115
France,2018-05-01,2018-05-08,339.67,281
France,2018-05-01,2018-05-09,278.98,160
France,2018-05-01,2018-05-10,530.2199999999999,291
France,2018-05-01,2018-05-11,12.150000000000002,5
France,2018-05-01,2018-05-13,659.43,234
France,2018-05-01,2018-05-16,13.850000000000001,7
France,2018-05-01,2018-05-18,248.2,132
France,2018-05-01,2018-05-23,1165.7100000000003,497
France,2018-05-01,2018-05-25,13.68,24
France,2018-05-01,2018-05-29,147.4,92
France,2018-05-01,2018-05-30,225.7,150
France,2018-05-01,2018-05-31,554.3199999999999,242
France,2018-06-01,2018-06-01,217.94000000000003,100
France,2018-06-01,2018-06-03,474.6899999999999,308
France,2018-06-01,2018-06-06,52.599999999999994,56
France,2018-06-01,2018-06-07,585.8900000000001,271
France,2018-06-01,2018-06-08,626.1500000000001,350
France,2018-06-01,2018-06-11,717.03,404
France,2018-06-01,2018-06-14,966.9099999999997,706
France,2018-06-01,2018-06-19,502.39999999999986,292
France,2018-06-01,2018-06-21,404.6800000000001,203
France,2018-06-01,2018-06-26,868.4300000000001,419
France,2018-06-01,2018-06-27,660.5400000000001,411
France,2018-06-01,2018-06-28,305.80000000000007,156
France,2018-07-01,2018-07-02,482.3700000000001,351
France,2018-07-01,2018-07-03,227.84999999999997,74
France,2018-07-01,2018-07-04,348.05000000000007,169
France,2018-07-01,2018-07-12,988.1999999999997,475
France,2018-07-01,2018-07-18,26.35,5
France,2018-07-01,2018-07-19,292.37000000000006,251
France,2018-07-01,2018-07-20,1019.07,546
France,2018-07-01,2018-07-22,111.34,68
France,2018-07-01,2018-07-24,346.93999999999994,210
France,2018-07-01,2018-07-25,1139.8000000000002,394
France,2018-07-01,2018-07-26,259.90000000000003,132
France,2018-08-01,2018-08-01,205.75,97
France,2018-08-01,2018-08-02,113.14999999999999,20
France,2018-08-01,2018-08-06,825.8299999999997,938
France,2018-08-01,2018-08-12,146.4,99
France,2018-08-01,2018-08-20,376.23,270
France,2018-08-01,2018-08-22,1123.2000000000005,520
France,2018-08-01,2018-08-28,200.32,121
France,2018-08-01,2018-08-29,61.199999999999996,14
France,2018-08-01,2018-08-30,1534.95,622
France,2018-08-01,2018-08-31,640.2999999999998,350
France,2018-09-01,2018-09-02,101.25,89
France,2018-09-01,2018-09-03,368.82,228
France,2018-09-01,2018-09-04,214.20000000000005,141
France,2018-09-01,2018-09-05,234.37,127
France,2018-09-01,2018-09-06,3168.99,1548
France,2018-09-01,2018-09-07,78.05,7
France,2018-09-01,2018-09-10,60.95,5
France,2018-09-01,2018-09-11,609.1799999999997,309
France,2018-09-01,2018-09-13,46.4,40
France,2018-09-01,2018-09-14,0.0,0
France,2018-09-01,2018-09-17,151.45999999999998,84
France,2018-09-01,2018-09-19,456.7000000000001,298
France,2018-09-01,2018-09-20,1675.6300000000006,707
France,2018-09-01,2018-09-25,14.009999999999998,79
France,2018-09-01,2018-09-26,7.6499999999999995,5
France,2018-09-01,2018-09-27,613.46,309
France,2018-09-01,2018-09-30,689.0500000000002,468
France,2018-10-01,2018-10-01,276.29,258
France,2018-10-01,2018-10-02,197.89999999999998,80
France,2018-10-01,2018-10-07,741.04,420
France,2018-10-01,2018-10-08,1450.7000000000003,849
France,2018-10-01,2018-10-09,845.2399999999998,354
France,2018-10-01,2018-10-10,745.2900000000001,425
France,2018-10-01,2018-10-11,1521.7900000000006,1025
France,2018-10-01,2018-10-12,407.9,210
France,2018-10-01,2018-10-17,358.82000000000005,149
France,2018-10-01,2018-10-18,9.95,1
France,2018-10-01,2018-10-19,829.7599999999998,468
France,2018-10-01,2018-10-21,563.7399999999999,291
France,2018-10-01,2018-10-22,39.75,7
France,2018-10-01,2018-10-23,411.75000000000006,281
France,2018-10-01,2018-10-26,65.44999999999999,31
France,2018-10-01,2018-10-29,11.25,3
France,2018-10-01,2018-10-30,479.4600000000001,303
France,2018-11-01,2018-11-04,395.59000000000003,249
France,2018-11-01,2018-11-05,23.2,6
France,2018-11-01,2018-11-06,2068.9700000000003,936
France,2018-11-01,2018-11-07,337.25,91
France,2018-11-01,2018-11-08,556.8399999999997,302
France,2018-11-01,2018-11-09,206.11999999999998,144
France,2018-11-01,2018-11-11,151.64999999999998,145
France,2018-11-01,2018-11-13,1830.9600000000007,1061
France,2018-11-01,2018-11-14,124.93000000000002,121
France,2018-11-01,2018-11-16,2608.0499999999984,1245
France,2018-11-01,2018-11-18,588.0000000000001,332
France,2018-11-01,2018-11-19,1330.0500000000002,747
France,2018-11-01,2018-11-20,512.71,454
France,2018-11-01,2018-11-23,1854.8999999999992,908
France,2018-11-01,2018-11-26,264.03000000000003,164
France,2018-11-01,2018-11-27,241.20000000000002,62
France,2018-11-01,2018-11-28,1003.5899999999999,528
France,2018-11-01,2018-11-30,715.88,408
France,2018-12-01,2018-12-02,2586.42,900
France,2018-12-01,2018-12-04,1963.8499999999997,1021
France,2018-12-01,2018-12-05,273.72,151
France,2018-12-01,2018-12-06,3105.6700000000014,1727
France,2018-12-01,2018-12-07,459.36,148
France,2018-12-01,2018-12-12,195.89,134
France,2018-12-01,2018-12-13,17.45,9
France,2018-12-01,2018-12-14,179.48000000000002,98
France,2018-12-01,2018-12-17,981.11,543
France,2018-12-01,2018-12-18,53.28,24
France,2018-12-01,2018-12-19,93.26999999999998,80
France,2019-01-01,2019-01-02,1287.2199999999998,648
France,2019-01-01,2019-01-03,639.3699999999998,308
France,2019-01-01,2019-01-04,705.8899999999999,291
France,2019-01-01,2019-01-06,114.00000000000001,78
France,2019-01-01,2019-01-07,917.9299999999998,459
France,2019-01-01,2019-01-08,386.33000000000004,243
France,2019-01-01,2019-01-09,1139.9100000000003,522
France,2019-01-01,2019-01-11,1452.1999999999996,880
France,2019-01-01,2019-01-14,641.3299999999999,236
France,2019-01-01,2019-01-16,533.0400000000001,286
France,2019-01-01,2019-01-17,1365.8899999999999,643
France,2019-01-01,2019-01-18,7.5,6
France,2019-01-01,2019-01-20,212.69999999999996,84
France,2019-01-01,2019-01-21,181.95,79
France,2019-01-01,2019-01-22,16.95,7
France,2019-01-01,2019-01-24,10.05,6
France,2019-01-01,2019-01-25,848.6899999999999,365
France,2019-01-01,2019-01-28,1575.2400000000002,634
France,2019-01-01,2019-01-29,403.3,162
France,2019-01-01,2019-01-30,540.7500000000001,277
France,2019-02-01,2019-02-01,1099.7800000000004,564
France,2019-02-01,2019-02-05,121.68,137
France,2019-02-01,2019-02-06,366.09999999999997,231
France,2019-02-01,2019-02-07,140.42999999999998,144
France,2019-02-01,2019-02-11,0.42,1
France,2019-02-01,2019-02-12,219.59999999999997,96
France,2019-02-01,2019-02-13,592.8799999999998,532
France,2019-02-01,2019-02-14,214.0,114
France,2019-02-01,2019-02-15,757.4799999999998,574
France,2019-02-01,2019-02-18,718.6400000000002,319
France,2019-02-01,2019-02-19,2.1,1
France,2019-02-01,2019-02-20,325.17,243
France,2019-02-01,2019-02-24,66.35,49
France,2019-02-01,2019-02-25,1054.4499999999998,453
France,2019-02-01,2019-02-26,950.8,491
France,2019-02-01,2019-02-28,456.2999999999999,269
France,2019-03-01,2019-03-01,259.8,112
France,2019-03-01,2019-03-04,0.0,0
France,2019-03-01,2019-03-05,31.599999999999998,8
France,2019-03-01,2019-03-08,527.45,177
France,2019-03-01,2019-03-10,269.64000000000004,158
France,2019-03-01,2019-03-11,407.54999999999995,163
France,2019-03-01,2019-03-12,440.74,269
France,2019-03-01,2019-03-13,204.42000000000002,112
France,2019-03-01,2019-03-17,136.26000000000002,153
France,2019-03-01,2019-03-18,205.86999999999992,90
France,2019-03-01,2019-03-19,469.98000000000013,198
France,2019-03-01,2019-03-20,1075.8100000000002,675
France,2019-03-01,2019-03-22,275.41,207
France,2019-03-01,2019-03-24,123.65,51
France,2019-03-01,2019-03-25,952.7899999999997,678
France,2019-03-01,2019-03-28,1792.26,718
France,2019-03-01,2019-03-29,192.87999999999997,138
France,2019-04-01,2019-04-01,410.75,207
France,2019-04-01,2019-04-04,280.39,182
France,2019-04-01,2019-04-08,25.5,2
France,2019-04-01,2019-04-11,569.3499999999999,235
France,2019-04-01,2019-04-14,454.31999999999994,263
France,2019-04-01,2019-04-15,0.0,0
France,2019-04-01,2019-04-17,361.29999999999995,144
France,2019-04-01,2019-04-18,613.4500000000006,252
France,2019-04-01,2019-04-23,160.54,84
France,2019-04-01,2019-04-24,11.9,2
France,2019-04-01,2019-04-25,108.75,63
France,2019-04-01,2019-04-30,928.08,508
France,2019-05-01,2019-05-02,200.0,98
France,2019-05-01,2019-05-05,885.7299999999999,632
France,2019-05-01,2019-05-06,347.49,263
France,2019-05-01,2019-05-07,334.84999999999997,296
France,2019-05-01,2019-05-08,1838.8800000000008,648
France,2019-05-01,2019-05-09,267.48,92
France,2019-05-01,2019-05-10,922.9599999999997,442
France,2019-05-01,2019-05-12,118.85000000000001,121
France,2019-05-01,2019-05-13,624.8199999999998,222
France,2019-05-01,2019-05-14,689.7600000000001,430
France,2019-05-01,2019-05-15,628.5000000000001,226
France,2019-05-01,2019-05-16,789.8800000000002,437
France,2019-05-01,2019-05-17,284.84999999999997,115
France,2019-05-01,2019-05-19,773.97,285
France,2019-05-01,2019-05-20,254.24,202
France,2019-05-01,2019-05-21,232.01,110
France,2019-05-01,2019-05-22,952.8199999999997,552
France,2019-05-01,2019-05-23,400.00000000000006,236
France,2019-05-01,2019-05-24,367.09,155
France,2019-05-01,2019-05-28,360.81999999999994,150
France,2019-06-01,2019-06-02,1445.6299999999999,703
France,2019-06-01,2019-06-03,371.45000000000005,115
France,2019-06-01,2019-06-05,1146.7799999999997,828
France,2019-06-01,2019-06-06,703.0399999999996,442
France,2019-06-01,2019-06-07,86.69999999999999,34
France,2019-06-01,2019-06-09,189.72000000000003,114
France,2019-06-01,2019-06-10,2034.8899999999994,787
France,2019-06-01,2019-06-12,1292.9900000000002,616
France,2019-06-01,2019-06-13,440.16,258
France,2019-06-01,2019-06-14,832.6300000000001,221
France,2019-06-01,2019-06-16,107.46000000000001,62
France,2019-06-01,2019-06-17,448.96999999999997,203
France,2019-06-01,2019-06-18,161.12,107
France,2019-06-01,2019-06-19,438.92999999999995,308
France,2019-06-01,2019-06-21,511.3600000000001,314
France,2019-06-01,2019-06-24,165.81,97
France,2019-06-01,2019-06-25,102.79000000000002,83
France,2019-06-01,2019-06-27,5.0,4
France,2019-06-01,2019-06-28,327.67999999999995,250
France,2019-07-01,2019-07-01,281.0900000000001,177
France,2019-07-01,2019-07-02,641.4000000000001,286
France,2019-07-01,2019-07-03,881.9199999999998,482
France,2019-07-01,2019-07-05,872.8399999999999,516
France,2019-07-01,2019-07-08,474.60999999999984,211
France,2019-07-01,2019-07-09,1037.2899999999997,518
France,2019-07-01,2019-07-10,158.54,113
France,2019-07-01,2019-07-14,132.1,46
France,2019-07-01,2019-07-15,1015.0099999999999,447
France,2019-07-01,2019-07-16,81.6,32
France,2019-07-01,2019-07-18,72.15,5
France,2019-07-01,2019-07-21,360.68,221
France,2019-07-01,2019-07-24,158.79000000000002,105
France,2019-07-01,2019-07-25,89.1,6
France,2019-07-01,2019-07-26,571.1099999999999,408
France,2019-07-01,2019-07-30,85.8,52
France,2019-07-01,2019-07-31,94.63,68
Germany,2017-11-01,2017-11-28,704.8700000000002,361
Germany,2017-11-01,2017-11-29,13.450000000000001,5
Germany,2017-11-01,2017-11-30,10.9,2
Germany,2017-12-01,2017-12-03,175.6,96
Germany,2017-12-01,2017-12-04,1101.1200000000003,435
Germany,2017-12-01,2017-12-06,1347.07,419
Germany,2017-12-01,2017-12-08,29.25,13
Germany,2017-12-01,2017-12-10,129.99,33
Germany,2017-12-01,2017-12-11,3192.1200000000003,1705
Germany,2017-12-01,2017-12-14,3.25,1
Germany,2017-12-01,2017-12-15,265.02000000000004,108
Germany,2017-12-01,2017-12-17,294.6,132
Germany,2017-12-01,2017-12-18,585.06,268
Germany,2017-12-01,2017-12-20,12.1,10
Germany,2018-01-01,2018-01-01,46.36,8
Germany,2018-01-01,2018-01-04,202.55,65
Germany,2018-01-01,2018-01-08,493.12999999999994,211
Germany,2018-01-01,2018-01-09,1636.8700000000001,853
Germany,2018-01-01,2018-01-10,817.66,334
Germany,2018-01-01,2018-01-11,714.78,334
Germany,2018-01-01,2018-01-12,43.24,26
Germany,2018-01-01,2018-01-15,19.3,6
Germany,2018-01-01,2018-01-16,7.539999999999999,4
Germany,2018-01-01,2018-01-19,1867.0599999999995,1150
Germany,2018-01-01,2018-01-21,501.42999999999995,329
Germany,2018-01-01,2018-01-22,63.55,22
Germany,2018-01-01,2018-01-23,1501.2800000000002,830
Germany,2018-01-01,2018-01-25,82.5,20
Germany,2018-01-01,2018-01-28,1497.5499999999997,744
Germany,2018-01-01,2018-01-29,674.76,359
Germany,2018-01-01,2018-01-30,2.55,3
Germany,2018-01-01,2018-01-31,31.2,30
Germany,2018-02-01,2018-02-01,259.15,147
Germany,2018-02-01,2018-02-02,291.34999999999997,170
Germany,2018-02-01,2018-02-04,178.2,42
Germany,2018-02-01,2018-02-05,874.0100000000003,480
Germany,2018-02-01,2018-02-06,1405.01,765
Germany,2018-02-01,2018-02-07,223.22000000000003,123
Germany,2018-02-01,2018-02-08,155.25000000000003,137
Germany,2018-02-01,2018-02-09,539.77,424
Germany,2018-02-01,2018-02-12,701.0899999999999,317
Germany,2018-02-01,2018-02-13,23.599999999999998,6
Germany,2018-02-01,2018-02-14,3.4,4
Germany,2018-02-01,2018-02-15,209.07,101
Germany,2018-02-01,2018-02-19,7.5,2
Germany,2018-02-01,2018-02-20,286.1,155
Germany,2018-02-01,2018-02-22,217.91000000000003,58
Germany,2018-02-01,2018-02-25,688.15,285
Germany,2018-02-01,2018-02-27,314.0,116
Germany,2018-02-01,2018-02-28,384.5899999999999,177
Germany,2018-03-01,2018-03-02,571.8,296
Germany,2018-03-01,2018-03-04,2031.5000000000005,1075
Germany,2018-03-01,2018-03-05,413.74,226
Germany,2018-03-01,2018-03-06,72.37,41
Germany,2018-03-01,2018-03-07,330.50000000000006,170
Germany,2018-03-01,2018-03-09,3.9,2
Germany,2018-03-01,2018-03-12,112.25,53
Germany,2018-03-01,2018-03-13,590.9799999999999,364
Germany,2018-03-01,2018-03-14,1409.6499999999996,519
Germany,2018-03-01,2018-03-15,1003.9800000000001,486
Germany,2018-03-01,2018-03-19,600.5300000000001,336
Germany,2018-03-01,2018-03-20,23.3,6
Germany,2018-03-01,2018-03-21,107.39,78
Germany,2018-03-01,2018-03-22,771.8000000000001,292
Germany,2018-03-01,2018-03-23,1914.8699999999994,792
Germany,2018-03-01,2018-03-26,6.300000000000001,3
Germany,2018-03-01,2018-03-28,4.949999999999999,3
Germany,2018-03-01,2018-03-29,1847.5199999999998,1033
Germany,2018-04-01,2018-04-04,520.5500000000002,299
Germany,2018-04-01,2018-04-05,217.39,125
Germany,2018-04-01,2018-04-06,1320.42,716
Germany,2018-04-01,2018-04-08,1201.76,729
Germany,2018-04-01,2018-04-09,1159.8700000000001,413
Germany,2018-04-01,2018-04-11,594.5,307
Germany,2018-04-01,2018-04-12,232.44,190
Germany,2018-04-01,2018-04-13,310.17,129
Germany,2018-04-01,2018-04-16,298.84000000000003,242
Germany,2018-04-01,2018-04-17,656.0100000000001,258
Germany,2018-04-01,2018-04-18,1704.88,657
Germany,2018-04-01,2018-04-19,792.6399999999998,459
Germany,2018-04-01,2018-04-20,130.85,25
Germany,2018-04-01,2018-04-22,530.9500000000002,301
Germany,2018-04-01,2018-04-23,1470.5400000000004,699
Germany,2018-04-01,2018-04-25,285.75,108
Germany,2018-04-01,2018-04-26,29.700000000000003,6
Germany,2018-04-01,2018-04-27,323.35,147
Germany,2018-04-01,2018-04-29,204.2,94
Germany,2018-05-01,2018-05-01,86.65,15
Germany,2018-05-01,2018-05-02,357.57,207
Germany,2018-05-01,2018-05-03,1331.4099999999999,459
Germany,2018-05-01,2018-05-07,60.349999999999994,11
Germany,2018-05-01,2018-05-08,225.43,47
Germany,2018-05-01,2018-05-09,573.4999999999999,294
Germany,2018-05-01,2018-05-10,319.07000000000005,166
Germany,2018-05-01,2018-05-11,83.29,23
Germany,2018-05-01,2018-05-14,532.67,252
Germany,2018-05-01,2018-05-15,299.15000000000003,119
Germany,2018-05-01,2018-05-16,43.8,4
Germany,2018-05-01,2018-05-17,239.94000000000005,119
Germany,2018-05-01,2018-05-18,1505.1000000000006,541
Germany,2018-05-01,2018-05-20,259.85,135
Germany,2018-05-01,2018-05-21,181.69999999999996,136
Germany,2018-05-01,2018-05-23,10.0,8
Germany,2018-05-01,2018-05-24,262.95,71
Germany,2018-05-01,2018-05-25,444.03,335
